Model,Region,Price_USD,Sales_Volume
5 Series,Europe,80820,544
X1,South America,98509,1287
i8,Africa,108298,5478
i8,Middle East,83186,6819
X3,Asia,74929,2154
7 Series,Asia,99412,8692
X5,Africa,45829,8485
M3,Asia,86562,6789
X3,Asia,64966,6729
M3,Europe,106319,1405
X3,Asia,73644,6867
7 Series,South America,116017,3262
X6,Middle East,101034,7938
X6,North America,63397,7857
5 Series,Europe,116105,7866
i8,Europe,38852,5404
X5,Middle East,111949,2207
M5,North America,30825,7793
i8,Middle East,60191,3372
X3,North America,94139,1896
3 Series,Asia,70497,2518
X1,Asia,79854,2280
X5,Asia,58222,7407
7 Series,North America,45890,8356
M5,Middle East,83219,9596
3 Series,South America,97934,2234
X6,South America,97309,3031
M5,Middle East,68584,3968
3 Series,South America,56242,5108
X6,South America,117947,3489
M3,Europe,89169,2248
3 Series,South America,44966,7751
M5,Asia,110389,6178
M3,Middle East,66054,339
X1,Africa,78333,6922
5 Series,Asia,94599,3262
i8,North America,101396,4238
5 Series,North America,98400,7128
X5,South America,71661,9805
X1,South America,31363,5371
M5,South America,34318,1741
M5,Europe,90486,6066
5 Series,Africa,93716,2659
M3,Middle East,119326,9536
X6,Middle East,52574,4177
5 Series,Europe,55884,7200
i3,North America,89151,7277
M5,North America,111277,286
i3,Europe,57168,8078
3 Series,Asia,72512,5341
i8,Europe,94895,4832
X3,Africa,93402,948
7 Series,South America,38984,2942
X1,North America,58019,3981
X5,Africa,108106,3289
7 Series,Asia,78556,9779
M3,North America,75374,1383
X1,Asia,90533,4269
i3,Middle East,69760,692
M5,Africa,111087,2819
X6,Africa,46183,5703
7 Series,Europe,67498,2009
M5,Africa,77211,1086
7 Series,South America,108688,2145
X6,South America,78953,8404
M5,Africa,38389,4321
7 Series,Europe,99980,4121
M5,Asia,42897,4122
X1,Africa,91649,9256
i3,South America,85445,9651
X1,Middle East,66440,9341
M3,South America,92413,7470
i3,Africa,73764,4774
X5,Middle East,112282,9747
3 Series,Europe,96662,7615
7 Series,Middle East,70402,7201
M3,South America,77864,837
5 Series,Africa,33008,9655
3 Series,Asia,101640,3226
X6,South America,44385,9509
X3,North America,96641,6695
X1,Asia,41969,6003
i3,North America,71543,4902
7 Series,Africa,41312,7344
X1,Europe,58677,1798
i8,Europe,104260,947
X6,Europe,107830,162
X6,Europe,80457,8370
X5,South America,76971,9353
i8,South America,34004,7961
i3,Asia,96557,8959
5 Series,North America,109419,8979
M5,Europe,61107,2254
5 Series,Asia,116609,794
7 Series,South America,98297,1584
5 Series,Africa,33424,7919
X5,South America,92578,808
i3,South America,66118,1550
3 Series,Africa,45109,1367
M3,Africa,71414,7334
X3,North America,78059,3389
X6,Africa,115927,6495
X3,South America,112137,522
X1,Africa,86707,3790
X1,Africa,106256,4165
5 Series,South America,59092,6654
i8,Asia,39348,9812
M5,North America,38117,5330
M5,North America,62348,9238
X3,South America,90938,3406
M5,Africa,31113,6208
5 Series,Africa,48700,4992
X3,Middle East,78398,7685
X1,North America,113117,3158
i3,North America,92535,8101
X3,Middle East,75169,208
X6,Africa,34634,7257
5 Series,Asia,84706,8170
M3,Asia,87006,8930
X5,South America,115394,818
3 Series,South America,44596,5797
X6,Africa,59633,251
M3,North America,33734,8968
i3,Europe,72586,8552
X6,Asia,87113,7405
i3,Middle East,111891,123
X3,Middle East,69399,2103
3 Series,Middle East,63108,3172
i3,North America,31031,4432
X3,North America,44375,5458
X3,North America,86293,8338
7 Series,Asia,56904,3150
i3,Asia,31735,4190
X6,Asia,37060,9459
i3,Europe,42701,4177
M3,Africa,111809,4408
7 Series,Europe,114460,2924
X5,South America,106861,1731
X6,Europe,36362,8952
i8,Asia,111481,7303
X3,South America,119896,2034
X1,Middle East,91044,2764
i8,North America,31063,4719
M3,South America,52752,3450
X6,Middle East,90733,9180
i3,Europe,106023,9885
i3,Europe,53212,1368
X5,Europe,98365,8621
7 Series,South America,119233,5046
7 Series,Middle East,117681,3739
X6,Asia,66159,5630
i8,Asia,61203,1683
X1,Middle East,69122,1176
X5,Africa,92888,9853
7 Series,Africa,76056,1254
i8,North America,64620,5488
i3,Middle East,106877,6133
M3,Europe,89684,8398
X1,Middle East,93999,6226
M5,Asia,47591,7643
i8,Africa,79736,5809
X6,Asia,116417,9050
X6,Africa,62616,2130
7 Series,South America,116988,1019
X1,Europe,75709,3795
5 Series,Africa,108399,6814
3 Series,Africa,96009,7934
X6,Europe,59977,5619
X5,North America,107364,5437
5 Series,Middle East,57749,7498
M5,South America,54068,4057
X6,Middle East,114804,7725
3 Series,Middle East,38964,2528
7 Series,Europe,43585,5881
X6,Europe,45037,4543
7 Series,Europe,84633,3787
3 Series,Asia,100228,4213
3 Series,South America,37602,1359
X3,Africa,41544,9801
X1,Middle East,46764,408
M3,Asia,48745,4007
3 Series,North America,83177,5401
M3,Middle East,72597,8622
7 Series,Europe,40109,4495
M3,Asia,119549,6574
X6,South America,88672,2474
7 Series,Europe,119960,2005
X5,Africa,38042,8196
M5,Africa,108505,3593
X5,Middle East,117855,8581
X3,North America,62568,8714
3 Series,Europe,36557,757
7 Series,Asia,32901,843
X6,South America,57593,5252
i8,Asia,100103,9868
X6,Asia,76939,2873
X5,Asia,106911,2276
M5,North America,100472,6890
X6,Africa,35080,4885
5 Series,Africa,30442,9416
X6,Africa,118719,1043
i8,Africa,59114,5873
X6,Middle East,99642,251
X1,Africa,113888,3494
7 Series,North America,105966,1904
X5,Asia,34616,9822
X3,Europe,113515,2376
X5,Asia,42081,9459
X3,North America,47440,2797
M5,North America,50848,3629
X3,Europe,67378,5828
X5,North America,93087,8960
7 Series,South America,81321,8382
i3,South America,84035,5917
X5,Middle East,97957,4845
i8,North America,36271,7034
X6,Africa,119988,3147
i3,Africa,71064,955
7 Series,North America,93954,3018
5 Series,North America,73195,6329
5 Series,South America,61457,2244
X1,Europe,84954,7109
X5,Africa,70587,3840
X6,Middle East,113402,1930
5 Series,Asia,88223,8919
3 Series,Africa,52396,1363
X6,South America,37869,9341
X1,Asia,102336,932
X1,Asia,115625,5538
X5,Europe,115159,768
i8,Africa,62841,5949
X6,Middle East,58698,3877
i3,Middle East,85225,2040
X1,Middle East,109849,3254
7 Series,North America,104437,9318
7 Series,North America,82595,9925
i8,Africa,54135,1899
X3,Africa,105406,4855
X3,Africa,62592,6574
M3,Africa,70138,8480
X1,South America,52766,7169
X6,North America,52811,8071
M3,Asia,115929,5339
i3,South America,62584,2204
3 Series,South America,33217,6403
X3,South America,37163,4587
5 Series,Middle East,110611,489
X5,Africa,51997,8620
i8,Africa,58629,9143
X3,Europe,82386,4001
i8,South America,54157,469
7 Series,Middle East,92077,4550
7 Series,North America,73712,7857
X5,North America,55467,494
5 Series,North America,99310,5191
X5,Europe,33793,2475
X3,Africa,56063,7368
M3,North America,63647,1760
M5,Asia,69411,136
M3,Europe,78012,6134
M3,Asia,119315,1152
i8,Middle East,36676,1405
5 Series,North America,53046,3419
i3,Africa,90292,8189
3 Series,Europe,99843,3543
X3,South America,41656,8479
M5,North America,46400,7241
M3,Africa,63433,9974
X5,Europe,73848,9054
X1,South America,41301,5755
X1,North America,99905,6117
X1,North America,107093,2489
X6,Asia,63254,5551
7 Series,North America,104971,7725
M5,Europe,50379,4392
M5,Middle East,109229,7508
i8,Asia,116321,3019
3 Series,South America,51912,7579
i3,South America,91017,5149
X5,South America,58566,5253
5 Series,North America,39037,229
X1,South America,65104,7211
X6,Asia,92386,4055
i3,Asia,46551,4072
X3,North America,48179,6526
3 Series,Africa,78760,6128
X3,Africa,59624,2264
3 Series,Europe,87708,8893
i3,North America,61822,8479
M5,North America,77722,5411
M3,South America,68610,1015
X6,Asia,63750,3836
i3,North America,38453,4013
X5,Middle East,99604,1693
i3,Asia,42597,8934
5 Series,South America,38078,5167
X3,Middle East,104064,1346
3 Series,Asia,100426,7170
X5,Middle East,61085,1322
M5,Africa,48654,6080
M5,Africa,52655,7782
3 Series,North America,81622,7862
i8,South America,74538,6876
M5,Middle East,56807,4332
X6,Europe,77888,6784
i3,South America,30367,5429
X6,South America,108358,8964
7 Series,North America,93748,5340
X6,South America,74387,7149
X3,North America,51430,8663
5 Series,Africa,106465,8958
5 Series,South America,108939,8195
M3,Africa,105664,2500
X6,Asia,78485,3370
X5,Africa,62924,3782
3 Series,North America,84875,7605
7 Series,Africa,94544,2510
X6,Europe,95816,2946
i8,Asia,50879,2481
7 Series,Europe,59506,6810
X5,South America,57452,6948
M3,Asia,36685,311
X3,Africa,85460,6390
3 Series,Middle East,105840,5388
M5,Africa,97726,3422
X3,Middle East,74236,7982
X1,Africa,90078,9969
X1,South America,42797,4582
X6,Europe,116558,929
X1,Middle East,77880,8295
M3,South America,38346,3587
X6,South America,113887,7252
i3,Europe,48718,7940
X6,Africa,80019,5200
X1,Africa,58864,7425
3 Series,South America,103181,7040
X6,Middle East,35289,3840
i3,Asia,98283,719
X1,Middle East,83152,7668
X5,Asia,78635,7119
i3,Asia,63252,5311
i8,Asia,63870,7253
X1,Europe,75517,7326
M5,North America,32353,4040
M5,Middle East,110163,9626
3 Series,Africa,45809,3254
i3,Europe,50146,6119
i8,Middle East,46878,8564
X1,South America,74103,1067
X6,Africa,39776,6739
M3,Asia,58734,1458
7 Series,Asia,44604,5168
X1,Middle East,82822,6475
i8,Europe,100209,3901
X5,Europe,57565,276
7 Series,Middle East,107056,2666
X1,Africa,112802,4556
M5,North America,119132,2234
i8,South America,108866,6803
7 Series,Africa,50152,9311
X6,South America,44460,4982
5 Series,Middle East,55030,7886
X3,Africa,69944,4975
X5,Asia,88456,1252
3 Series,North America,57203,9788
M5,Asia,74580,2387
X1,Asia,34493,6724
X5,North America,37243,1310
X5,Africa,35275,4393
X1,South America,59705,5126
5 Series,North America,98332,1373
i8,Africa,82794,9106
M5,North America,46993,4288
M3,Europe,97908,2748
X3,Africa,110788,7780
i8,South America,88758,7183
X1,North America,114352,8286
M3,Europe,65007,6297
X3,North America,52944,5311
X3,Africa,47944,3906
M5,Africa,33883,2861
7 Series,Europe,84167,2885
5 Series,Africa,36761,4383
X3,North America,113335,2110
M3,North America,41037,151
M3,South America,33405,9461
X3,Asia,33037,9819
X3,Europe,44088,3841
5 Series,Africa,68103,568
i3,South America,108848,160
X1,South America,65731,3975
7 Series,Europe,78932,938
5 Series,Middle East,112205,9931
X5,Africa,35179,5693
X6,North America,84638,5582
X1,North America,42397,3459
i8,Asia,88083,9203
M5,Africa,71399,3197
3 Series,South America,33417,7598
i8,Europe,79907,9871
X1,South America,81173,5138
i8,South America,118005,4743
M5,Asia,87807,785
7 Series,Africa,41095,7381
3 Series,South America,119702,6944
X3,South America,108722,380
3 Series,Europe,73519,7918
X5,Middle East,112218,7799
M3,North America,43792,4988
X6,North America,46728,5019
i8,South America,82535,159
5 Series,Asia,104821,5483
M3,Africa,43338,7465
X5,Africa,70033,3701
M3,South America,115905,5440
7 Series,Middle East,69095,7352
X1,Middle East,92149,2239
5 Series,Europe,113744,6353
i8,Middle East,30048,5668
X6,South America,56396,3126
M3,Middle East,118764,9155
X3,Middle East,65398,7031
X3,Middle East,38703,7533
X5,Asia,69865,6911
X5,North America,115365,7861
i8,Asia,93264,6835
X6,Asia,71353,1996
X5,Africa,57123,971
X6,North America,39738,3948
X5,South America,116178,4674
X3,Asia,30485,4173
i8,South America,85158,300
M5,South America,79933,5472
X5,Middle East,57064,3528
3 Series,Asia,60263,1648
X5,North America,88792,6310
M3,Middle East,86657,6536
X5,South America,94877,7628
7 Series,North America,112418,521
3 Series,Middle East,33958,7145
M5,Middle East,52362,8483
X1,North America,38244,2097
5 Series,Europe,42179,633
i8,Middle East,33146,8835
i8,Middle East,112608,5458
i8,Middle East,90587,916
i8,Middle East,110587,4244
X6,Middle East,116777,2737
M3,Middle East,64967,8164
M3,South America,96957,6950
X5,Middle East,113530,5584
X5,South America,38304,2083
5 Series,Europe,109208,8910
5 Series,North America,117907,8910
M3,Africa,97696,9847
i3,Africa,36367,7302
X1,Middle East,108450,7800
M3,Asia,66786,8006
i3,Europe,78538,557
X6,Middle East,93719,8817
M5,Europe,66011,813
M3,Europe,51334,5036
M3,Africa,89925,4487
M5,Africa,111237,2395
X3,South America,60282,9852
i8,Europe,52062,855
7 Series,Asia,83095,8637
i8,North America,70547,6053
X1,North America,96179,5071
X1,Asia,107260,7700
X1,Asia,52932,5754
7 Series,Asia,48277,5706
i8,Europe,88194,2303
X1,Middle East,117467,3061
7 Series,Africa,118149,5289
5 Series,South America,63188,8682
X3,Europe,90069,6014
M3,Europe,62981,4642
X5,Middle East,85520,3875
5 Series,Asia,105087,7292
M3,South America,78077,2522
3 Series,North America,32985,9284
X6,South America,87764,595
M3,North America,105426,8844
7 Series,Europe,86708,7511
M3,Africa,119637,7064
X1,Asia,115770,942
3 Series,Africa,86103,228
i3,Africa,45673,9747
X6,Asia,33452,8949
7 Series,Asia,102372,2376
X5,Asia,90754,2431
i3,South America,105600,8535
M5,Asia,47511,3588
7 Series,Europe,79316,8309
M3,Africa,36538,7828
X1,Africa,101080,6367
M5,North America,43583,2628
X5,North America,36304,9271
M5,Middle East,77916,9542
X3,Asia,48477,8575
M3,North America,52005,461
X5,Asia,69209,6450
X3,Europe,33266,4187
7 Series,Africa,118991,8055
M3,Middle East,119948,7339
M5,Africa,102572,6697
5 Series,Europe,56444,2207
i8,Middle East,46680,4765
X1,North America,42867,1079
7 Series,South America,108078,9676
X1,Middle East,44025,5732
7 Series,North America,91597,224
i3,Africa,86793,3667
M3,Middle East,113548,9683
3 Series,Africa,48860,7202
M3,Europe,35473,4411
X6,Middle East,107144,6605
5 Series,Europe,33572,1588
7 Series,Africa,36816,2751
i3,North America,87096,7015
5 Series,Europe,66744,9226
5 Series,North America,61758,7673
X3,South America,64111,8018
7 Series,South America,59192,3263
7 Series,Europe,106721,3905
X3,Asia,116222,3280
7 Series,Africa,114570,8818
X6,South America,101936,3780
i3,Europe,54871,3459
X3,Africa,84726,3011
M5,Africa,98439,6072
M5,North America,53330,4382
5 Series,Middle East,73942,8713
i8,Europe,90505,5430
X3,Asia,38200,1879
X5,North America,103506,6013
7 Series,Africa,68341,1006
X6,Asia,63960,4022
M3,Middle East,84677,5476
X1,Africa,98206,5627
3 Series,Africa,112453,7209
X5,Africa,76537,2427
M3,Asia,54692,551
3 Series,North America,50320,1493
3 Series,Europe,64400,8929
X3,Europe,37768,986
i8,Asia,64014,9548
5 Series,South America,80769,111
i8,Africa,36969,2048
M3,North America,94159,328
i8,Africa,34749,2378
M5,Africa,58333,6649
7 Series,South America,62446,4201
i3,Middle East,114360,6764
M3,North America,85474,3077
3 Series,Europe,89154,3739
7 Series,North America,86236,9413
i3,Middle East,78725,4429
X6,Africa,30948,5229
M3,North America,100113,2441
M5,North America,77016,3420
5 Series,South America,68831,6882
M5,Middle East,61305,2471
i8,Africa,53549,5984
3 Series,South America,67816,4151
X3,South America,100248,9843
M3,Africa,79457,5046
X6,North America,108849,5140
7 Series,Europe,73572,8248
i8,Europe,103029,1242
X3,Africa,113664,6186
M5,South America,105260,543
M3,North America,104976,6908
X6,South America,66428,712
5 Series,Middle East,100394,5893
i3,Africa,56844,9273
i8,North America,34357,8711
7 Series,Europe,93671,4145
X3,Middle East,111618,4928
X3,Europe,44035,1701
3 Series,Africa,86442,2799
M3,Middle East,31632,2588
5 Series,Asia,88133,8913
X1,South America,76087,1917
i3,Europe,89137,7150
M5,Asia,67950,3226
X5,Asia,100419,7420
M5,South America,86861,8859
7 Series,Middle East,104179,4312
M5,Europe,102862,8561
5 Series,North America,47994,7332
X3,Europe,66940,1339
i3,Asia,90099,1300
7 Series,Asia,89105,288
5 Series,South America,70597,838
5 Series,North America,118392,6530
i8,Middle East,85214,9056
M3,Europe,48141,7409
M5,Africa,110067,3224
X3,South America,119314,9167
X1,Asia,32802,3470
M5,Europe,30955,2598
i8,Europe,80840,1638
X6,Asia,100418,1834
M5,Middle East,106647,7935
X5,Middle East,80274,3678
X6,South America,32066,8132
7 Series,Europe,82133,9125
M5,Middle East,46546,5708
7 Series,Asia,62594,9351
3 Series,Middle East,50098,4752
M3,North America,56775,2806
5 Series,Europe,77448,2219
M3,Asia,44156,4309
X1,South America,111012,4720
X6,North America,117170,7289
X3,Middle East,41388,201
7 Series,Europe,67637,2772
X1,Middle East,108624,8904
X3,Europe,78494,8175
X3,Asia,81625,5743
3 Series,Europe,90954,7763
M5,North America,30650,4929
X6,Middle East,72206,3281
X5,North America,42846,1048
X5,Europe,45711,8974
X6,North America,62474,4318
i3,Europe,94649,4218
i3,Asia,82161,2006
M3,Middle East,58134,3371
X6,North America,119835,6840
3 Series,Africa,118176,5467
X6,Europe,30219,5089
3 Series,Middle East,76662,2777
M3,South America,33406,754
5 Series,Middle East,112917,8897
3 Series,Africa,63019,4152
X1,Africa,68091,8989
3 Series,Africa,111097,9797
7 Series,South America,108993,1526
3 Series,Asia,96334,6207
M3,South America,68196,2136
i8,Africa,55700,1355
X5,North America,100095,9175
M5,North America,80531,8583
5 Series,Middle East,43558,3602
M3,Asia,106577,7723
X3,Middle East,114042,4114
X6,Middle East,87164,7891
i3,Middle East,69116,2140
i3,South America,100625,9766
X6,Africa,34870,2064
i8,South America,73852,8859
5 Series,Middle East,43118,1680
3 Series,Asia,30474,6398
5 Series,Asia,46544,1649
i3,Europe,58181,7695
M3,Europe,54354,3589
X1,Asia,61957,7124
5 Series,Middle East,35074,8477
7 Series,Asia,54566,2091
X3,South America,44964,732
X1,Middle East,84732,8288
X5,Middle East,32944,231
7 Series,Middle East,65387,3397
5 Series,Europe,42095,4636
M5,North America,56349,8720
5 Series,Middle East,109792,1369
X6,Middle East,49198,1431
5 Series,Middle East,111832,4754
M5,Middle East,38411,4972
i8,Africa,84578,5605
M5,Europe,73218,9537
X6,Africa,105845,6656
M3,North America,74381,3111
i8,South America,114701,9104
M5,Asia,46810,3631
X1,Europe,56046,739
M3,Middle East,54610,5708
i3,Middle East,86706,7257
5 Series,Africa,81374,5664
X1,Middle East,103658,3147
M5,Asia,61442,8084
X6,Europe,63005,1378
i8,Europe,77185,7233
7 Series,Africa,75007,7705
M3,Middle East,51145,374
M5,Middle East,112008,5551
i3,Europe,53575,1483
i8,Africa,67714,2470
M3,South America,106912,4157
i3,Africa,87652,2056
M5,Asia,44016,4824
M3,South America,77242,1937
7 Series,North America,61475,4407
7 Series,Africa,48785,8356
X5,North America,74195,5120
X3,South America,70837,3201
